size,md5,filename
3193792196,76f6ddef7650a1f57dd13429ae0b5bc5,AFR_2664965_V0182/AFR_2664965_V0182_7000k.avi
36594560380,225fa628a0fdf09183527ff77d171fc5,AFR_2664804_V0173_04/AFR_2664804_V0173_04_7000k.mov
1754264887,0352b01a7945b899b51fec56069273be,AFR_2755711_V0211/AFR_2755711_V0211.mp4
2315121500,39002750e2f1166a356c41dbdae32b02,AFR_2755711_V0211/AFR_2755711_V0211_7000k.avi
31949566757,70f42b68df9746bd08f6171a9678b388,AFR_2664965_V0182/AFR_2664965_V0182_7000k.mov
22295246898,d4dc17c1b37b8ac1e814699750205562,AFR_2755711_V0211/AFR_2755711_V0211_7000k.mov
86185275584,e631dfb74603bde1b6b8a36cfe23fc71,AFR_2656939_V0159_01/AFR_2656939_V0159_01_AM.mov
1178687463,d421ecb4be167e3ba552197f21d9b8b3,AFR_2769224_V0222/AFR_2769224_V0222.mp4
1143283884,3638bd5d6134a8a3901afabfea4879d7,AFR_2769224_V0222/AFR_2769224_V0222_7000k.avi
18409108539,77c7ff88dc630c8495a5aaf997fc87fd,AFR_2769224_V0222/AFR_2769224_V0222_7000k.mov
1645775901,31e29d6e9c951d0ae0984af12ef51dfc,AFR_2769247_V0226/AFR_2769247_V0226.mp4
1964439364,126490090de5387dab1eed8682ce3b9d,AFR_2769247_V0226/AFR_2769247_V0226_7000k.avi
20609261230,ff5d127562d5df233f30abe1c68d91a6,AFR_2769247_V0226/AFR_2769247_V0226_7000k.mov
182722434312,f0218f00d64108a89dd33080c5b4a4ea,AFR_2482650_V0129/AFR_2482650_V0129_AM.mov
2540833257,e93b08cf7d7d8af6cde56f51d0f905a8,AFR_2800642_V0236/AFR_2800642_V0236.mp4
2948749786,ef30dcfee22b5600c6ddbc977131b2e5,AFR_2800642_V0236/AFR_2800642_V0236_7000k.avi
107992081044,c727b9617826ffb8e848119d4a938497,AFR_2769224_V0222/AFR_2769224_V0222_AM.mov
125969307016,ce5d52ba3bd677f7a8598e1331eb1792,AFR_2755711_V0211/AFR_2755711_V0211_AM.mov
2202389010,bf6aeadb8f68b8b6bb24e5d98e9c8010,AFR_3652078_V0413_03/AFR_3652078_V0413_03.mp4
4912357530,fd5656104c724950a79c0b7f80769182,AFR_3652078_V0413_03/AFR_3652078_V0413_03_7000k.avi
207835493472,b1dedf9d6bcb1ef083bbe8368075329a,AFR_2656939_V0159_02/AFR_2656939_V0159_02_AM.mov
206235450820,2dbfb2a6035d7edbfa72188250a7ca82,AFR_2688612_V0171/AFR_2688612_V0171_AM.mov
440849954,e771623b83548a164608dd5a5e6b5027,AFR_3894560_V0432_01_2/AFR_3894560_V0432_01_2.mp4
665438906,a3880095d63444793ef35eee28b86e08,AFR_3894560_V0432_01_2/AFR_3894560_V0432_01_2_7000k.avi
32052574655,6c5d2a1b951df657a846765255dc9405,AFR_2800642_V0236/AFR_2800642_V0236_7000k.mov
5450704144,500b35d249cfd8aab3bb73db00d03f66,AFR_3894560_V0432_01_2/AFR_3894560_V0432_01_2_7000k.mov
2874452294,4b420116995c00308e04810769d91eb0,AFR_3894560_V0432_02_2/AFR_3894560_V0432_02_2.mp4
180765365124,92dd0eb9953ec357e52837591ae63f84,AFR_2664965_V0182/AFR_2664965_V0182_AM.mov
6545059718,c3ba41227eda4b6581ad83f84d6d0895,AFR_3894560_V0432_02_2/AFR_3894560_V0432_02_2_7000k.avi
26341978034,de6d8b52ab528cad04796a09929b91a1,AFR_3652078_V0413_03/AFR_3652078_V0413_03_7000k.mov
1354628165,2ae1e09f5699875da097f36c8d7607f0,AFR_4584642_V0538/AFR_4584642_V0538.mp4
1708818650,7f35f160729b6371dd0826a449a48625,AFR_4584642_V0538/AFR_4584642_V0538_7000k.avi
208017764932,e684eaff8be1c83feaa87bd3135dc28a,AFR_2664804_V0173_04/AFR_2664804_V0173_04_AM.mov
118203830034,dd2b071dfe2d9249461ea9eafb9caaee,AFR_2769247_V0226/AFR_2769247_V0226_AM.mov
1672465878,cdc23866231de30a29b5a12ac819f5a4,AFR_5659106_V0628/AFR_5659106_V0628.mp4
31674547290,23e4015d8b0120e34f25449e4417f8fd,AFR_3894560_V0432_01_2/AFR_3894560_V0432_01_2_AM.mov
2904599156,bb598802948f98af44695819502314d7,AFR_5659106_V0628/AFR_5659106_V0628_7000k.avi
16838997051,2be1f236d47c2696fdf8d2c6e029e401,AFR_4584642_V0538/AFR_4584642_V0538_7000k.mov
34346563020,104d6282d193d02ef7f3d6a9fa71c08b,AFR_3894560_V0432_02_2/AFR_3894560_V0432_02_2_7000k.mov
20889150318,04040f6f0564fd0efaf8050be4ae45c9,AFR_5659106_V0628/AFR_5659106_V0628_7000k.mov
97273768364,ea372fbc6ab7f1759bf46a3bc6912ae7,AFR_4584642_V0538/AFR_4584642_V0538_AM.mov
154977713680,a97049050db5ad0c6d655faa65ec2297,AFR_3652078_V0413_03/AFR_3652078_V0413_03_AM.mov
120161820530,301774839f0d8e30f7a2d5d2916843e3,AFR_5659106_V0628/AFR_5659106_V0628_AM.mov
187427668340,a6d799adf2dff38b8d62ce62316c7b49,AFR_2800642_V0236/AFR_2800642_V0236_AM.mov
156665366984,11e0c08f05f1659a74d0d0f2a266a53b,AFR_3894560_V0432_02_2/AFR_3894560_V0432_02_2_AM.mov
1982189545,41119243d564e0b76967db1b6687e333,AFR_2664922_V0172_05/AFR_2664922_V0172_05.mp4
2522391878,0aa6467429a436fbcb39116e52841259,AFR_2664922_V0172_05/AFR_2664922_V0172_05_7000k.avi
2893074697,15b1171f5a6a08f77c7a1b420e0ada33,AFR_2664922_V0172_04/AFR_2664922_V0172_04.mp4
4512819482,76a71c14d1f6ec670ee82597d1c22f22,AFR_2664922_V0172_04/AFR_2664922_V0172_04_7000k.avi
2765615734,a3e7de7d362ddbc00426f8011bda3431,AFR_2664804_V0173_01/AFR_2664804_V0173_01.mp4
5393499084,e4b4dec376b2136a05063817e0d76003,AFR_2664804_V0173_01/AFR_2664804_V0173_01_7000k.avi
1942521219,0f2a23391bfb463908828abcfecac716,AFR_2664804_V0173_02/AFR_2664804_V0173_02.mp4
4416036034,c1b8cdbaa223f60d4bbc39f5afd93fe6,AFR_2664804_V0173_02/AFR_2664804_V0173_02_7000k.avi
25238140104,cd8549ef63522aa675e91172b4bebdc1,AFR_2664922_V0172_05/AFR_2664922_V0172_05_7000k.mov
2887017551,2548730ff2ba34fb8303919164949371,AFR_2664804_V0173_03/AFR_2664804_V0173_03.mp4
23651576821,8fafc7450678160366073e1bb5c56b7f,AFR_2664804_V0173_02/AFR_2664804_V0173_02_7000k.mov
3675895408,37dca83d635ab969482517f4719d9ba5,AFR_2664804_V0173_03/AFR_2664804_V0173_03_7000k.avi
36563332466,2eaa7fb8e7ce98d1c3dc7c8782a6959e,AFR_2664922_V0172_04/AFR_2664922_V0172_04_7000k.mov
33516126872,9d8942c896624fcc658d3bf9e0c0b6b6,AFR_2664804_V0173_01/AFR_2664804_V0173_01_7000k.mov
2579640596,973f0b686a7bc93f48c0570276dd4b36,AFR_2664804_V0173_05/AFR_2664804_V0173_05.mp4
4096295520,f36d4676b71858691c28fc0163005478,AFR_2664804_V0173_05/AFR_2664804_V0173_05_7000k.avi
36606977003,9843ba3a0382ed8281f45714a45717cc,AFR_2664804_V0173_03/AFR_2664804_V0173_03_7000k.mov
31927457357,56d0385820bb277a0ae644bf9ea65e54,AFR_2664804_V0173_05/AFR_2664804_V0173_05_7000k.mov
2759384660,c6b884f9c88a24dfcb9e49cd28a784f1,AFR_2664804_V0173_06/AFR_2664804_V0173_06.mp4
5585249830,5bed26f6b26cbb5a5b7237faadec9a7b,AFR_2664804_V0173_06/AFR_2664804_V0173_06_7000k.avi
31896211486,152699e4bf061f74af9bbcc2348ffa1b,AFR_2664804_V0173_06/AFR_2664804_V0173_06_7000k.mov
2903858527,f41f5bf417576a0805cb9bb2c9c3cd71,AFR_2664804_V0173_07/AFR_2664804_V0173_07.mp4
4946867370,a26c8a518a35382e93120a8bf743b2e5,AFR_2664804_V0173_07/AFR_2664804_V0173_07_7000k.avi
142392528016,71e84053a41aaa9d467cf2bfd3c5aa23,AFR_2664922_V0172_05/AFR_2664922_V0172_05_AM.mov
139569798486,e90d574372d44ebb83b9ae29985becec,AFR_2664804_V0173_02/AFR_2664804_V0173_02_AM.mov
35531339655,a5f62f9e3dd7c43b3a1430bcbf146378,AFR_2664804_V0173_07/AFR_2664804_V0173_07_7000k.mov
1434074694,b2b0bafa76ddb78850c0094e5aecd424,AFR_2664804_V0173_08/AFR_2664804_V0173_08.mp4
2124109732,154696b353125897c61b094df22192be,AFR_2664804_V0173_08/AFR_2664804_V0173_08_7000k.avi
17617907237,2ebd33f2863623e57e43d48575ac0593,AFR_2664804_V0173_08/AFR_2664804_V0173_08_7000k.mov
198623269092,0872977227948c6bef4e4748af1c9d9a,AFR_2664804_V0173_01/AFR_2664804_V0173_01_AM.mov
207902201080,049e6df96cd7c164aa7fb4321f94d814,AFR_2664922_V0172_04/AFR_2664922_V0172_04_AM.mov
185277992728,5d04236e42607daf240979029de75d12,AFR_2664804_V0173_05/AFR_2664804_V0173_05_AM.mov
207502895072,14def231f5d9f3e2de35e229b81e3081,AFR_2664804_V0173_03/AFR_2664804_V0173_03_AM.mov
176169791830,64effcbc2624d68175a7af18b063304b,AFR_2664804_V0173_06/AFR_2664804_V0173_06_AM.mov
102598161600,114cd3c6a50ce2320824e0b90ce59bec,AFR_2664804_V0173_08/AFR_2664804_V0173_08_AM.mov
208261106684,00ce177b584f16657d262d48c9a3bf43,AFR_2664804_V0173_07/AFR_2664804_V0173_07_AM.mov
1615613651,963716b56d49672af904056c376a03d2,AFR_2755704_V0250/AFR_2755704_V0250.mp4
1425772139,11e81f1c6b3f9a66d92bec9ae99105d7,AFR_2830179_V0260/AFR_2830179_V0260.mp4
1866403420,9f54e7579dcfb136e13f8e67a3fdeaea,AFR_2755704_V0250/AFR_2755704_V0250_7000k.avi
2120752212,00f9d90e4f866271937e1ca989e60f41,AFR_2830179_V0260/AFR_2830179_V0260_7000k.avi
2661848845,8a221184ef0111b308c9512d7c76bba6,AFR_2894288_V0264/AFR_2894288_V0264.mp4
4935225606,63886dd62931b95e83d1967534cc4b5b,AFR_2894288_V0264/AFR_2894288_V0264_7000k.avi
1813388614,2b2a3b25914cadf681d253c75faedbc4,AFR_2917311_V0275/AFR_2917311_V0275.mp4
3600506070,f96510a9f5a7926acc45389738a9f67a,AFR_2917311_V0275/AFR_2917311_V0275_7000k.avi
17036889880,f70af89bc94afef1a2e5c28c2722909f,AFR_2830179_V0260/AFR_2830179_V0260_7000k.mov
1310305338,902ee91febf7a26082c5c370707da575,AFR_2830184_V0278/AFR_2830184_V0278.mp4
19358636322,b29552bccaecbfe7a1f7dbbd133af103,AFR_2755704_V0250/AFR_2755704_V0250_7000k.mov
2984075374,c8aa2c04851c6acc42882e1a22cbb63a,AFR_2830184_V0278/AFR_2830184_V0278_7000k.avi
21662158967,6a97449328b4a3c2b180ff53dbd1d251,AFR_2917311_V0275/AFR_2917311_V0275_7000k.mov
794416784,6b0b81ef3ba84259bc9d96deac2f6729,AFR_2944472_V0294/AFR_2944472_V0294.mp4
1370392458,a03c8922cf8be27c3a0bc687a0b3610e,AFR_2944472_V0294/AFR_2944472_V0294_7000k.avi
32018758396,34465003884748abe0af493da29299ee,AFR_2894288_V0264/AFR_2894288_V0264_7000k.mov
16071611286,c874fa4f80b52b9a2c19fddf47d7c599,AFR_2830184_V0278/AFR_2830184_V0278_7000k.mov
2897464208,a476d9ed8fc12c41bd729806a97a3111,AFR_2944967_V0295_01/AFR_2944967_V0295_01.mp4
9059279337,58593d7c0e8cd8dbdcc6ac4f2670cb2b,AFR_2944472_V0294/AFR_2944472_V0294_7000k.mov
4263844890,1fde6d7e4aa7c52866afc66e25694a37,AFR_2944967_V0295_01/AFR_2944967_V0295_01_7000k.avi
40350962096,a6269bcf084732c2cb15712639209d1f,AFR_2944472_V0294/AFR_2944472_V0294_AM.mov
76974257728,b61235978d470678e2435b4b522d8fe3,AFR_2830179_V0260/AFR_2830179_V0260_AM.mov
1052156244,2dff46dc5dae6cf29948d9857f79d7bb,AFR_2800646_V0329/AFR_2800646_V0329.mp4
34847529521,88961421910cca789d8f2724f8814a5f,AFR_2944967_V0295_01/AFR_2944967_V0295_01_7000k.mov
2391560366,38ee8ed5d4c6f1ddf9388fce8d4ac089,AFR_2800646_V0329/AFR_2800646_V0329_7000k.avi
2719661471,4b69ebeec2c1c9bc0bb4048be8aeb2a9,AFR_3380998_V0386/AFR_3380998_V0386.mp4
87346078234,f386467c2eb7cd3751423d26a108b181,AFR_2755704_V0250/AFR_2755704_V0250_AM.mov
3020220000,2e5c266a1a3ad78b87f07d629fd8565c,AFR_3380998_V0386/AFR_3380998_V0386_7000k.avi
12697502191,14282a26cb8f94bb58d8f23559bfb213,AFR_2800646_V0329/AFR_2800646_V0329_7000k.mov
70758976274,3a290d1d4ce47c948b93625165fe36ac,AFR_2830184_V0278/AFR_2830184_V0278_AM.mov
2884253807,20746571cdae3d2d14845c5f37e1487f,AFR_3443074_V0391/AFR_3443074_V0391.mp4
5591934888,7366b7b813527e45afc3d367bb699035,AFR_3443074_V0391/AFR_3443074_V0391_7000k.avi
97569608692,a227048901e5bef112c12ccf5a679ca0,AFR_2917311_V0275/AFR_2917311_V0275_AM.mov
32236093021,2531c7551e398114c9bd0b9bdd7caa00,AFR_3380998_V0386/AFR_3380998_V0386_7000k.mov
33019351524,a27f2581a0ec90426493815e3476a9be,AFR_3443074_V0391/AFR_3443074_V0391_7000k.mov
56699550412,eab98abce25c38232b1a477b43a1683d,AFR_2800646_V0329/AFR_2800646_V0329_AM.mov
143623641288,a0c2cf7dd67a08fc2b90db036452c22e,AFR_2894288_V0264/AFR_2894288_V0264_AM.mov
156519307176,3212e5b6f01155748326cb25bb7ac1a3,AFR_2944967_V0295_01/AFR_2944967_V0295_01_AM.mov
146797589616,a1d1b7c357908bbe3426c8f10aadc49b,AFR_3380998_V0386/AFR_3380998_V0386_AM.mov
146313092848,a5614105a5d53e171cd1859b75249587,AFR_3443074_V0391/AFR_3443074_V0391_AM.mov
2001633933,534c974638014fd659ffb684eeb512e5,AFR_4973686_V0586/AFR_4973686_V0586.mp4
2132523248,f1b0b40f03459ed968557e0cda1847d2,AFR_4973686_V0586/AFR_4973686_V0586_7000k.avi
2887339106,4368c34f0e508ca50c9a94a15347bf86,AFR_5676065_V0631/AFR_5676065_V0631.mp4
4655566840,ff3a78b2821bbc0d0bf7cd33abed261e,AFR_5676065_V0631/AFR_5676065_V0631_7000k.avi
2753985068,33d695821a62decde23fd48c3f99ed98,AFR_4960024_V0583/AFR_4960024_V0583.mp4
2115909355,d6a73681965347980a539e78a6505005,AFR_4732334_V0548/AFR_4732334_V0548.mp4
4889301008,4eeb10401fbb07aaf4e2d8699762d179,AFR_4960024_V0583/AFR_4960024_V0583_7000k.avi
3164731862,894d613a90a84481e9922d5313cf9a30,AFR_4732334_V0548/AFR_4732334_V0548_7000k.avi
23970366878,5fe5f129569c7666ec3b696b97c6f5a5,AFR_4973686_V0586/AFR_4973686_V0586_7000k.mov
1708990431,014fe685d6418fad5563efa43f82dcd6,AFR_2465687_V0121_03/AFR_2465687_V0121_03.mp4
1649950678,8428a3928e1845a272e592fca754244f,AFR_2465687_V0121_03/AFR_2465687_V0121_03_7000k.avi
25412726396,e601ad9b38d66092bd5cf7511ca69c45,AFR_4732334_V0548/AFR_4732334_V0548_7000k.mov
35262811080,f261e2f99e9ca47f602526769e04981d,AFR_5676065_V0631/AFR_5676065_V0631_7000k.mov
33413210843,c27b9dd73ee60496ef2b6a4b69a27c5c,AFR_4960024_V0583/AFR_4960024_V0583_7000k.mov
1587612012,58273613c49270703ab2b90f21397017,AFR_2465687_V0121_02/AFR_2465687_V0121_02.mp4
1517588876,ca1d403faf6b0359b8146cb3e5fb112a,AFR_2465687_V0121_02/AFR_2465687_V0121_02_7000k.avi
35655219689,ee42c290b7c9db91ab6241093234de63,AFR_2465687_V0121_03/AFR_2465687_V0121_03_7000k.mov
1943827265,ad605bd93c973824964893c2272c8f5e,AFR_2465687_V0121_01/AFR_2465687_V0121_01.mp4
1856566528,35d2bf89aef4c0b4f91060d0201d9314,AFR_2465687_V0121_01/AFR_2465687_V0121_01_7000k.avi
33498484535,1d28358e3048879e63d898277d273110,AFR_2465687_V0121_02/AFR_2465687_V0121_02_7000k.mov
33391165352,4d5cf4331d5e0c000dbe7bed2d70c65e,AFR_2465687_V0121_01/AFR_2465687_V0121_01_7000k.mov
1640951276,9baad360f8002820493b9be9d4d3ab0d,AFR_2466234_V0119_03/AFR_2466234_V0119_03.mp4
2255039638,750d253c589b383c816d272be0e0c1ef,AFR_2466234_V0119_03/AFR_2466234_V0119_03_7000k.avi
108178393232,22adbcb7b8c39dc86c1091a276a0d6b9,AFR_4973686_V0586/AFR_4973686_V0586_AM.mov
19793235805,7df45a3f06e597ad9c5c9304b7dc50f6,AFR_2466234_V0119_03/AFR_2466234_V0119_03_7000k.mov
114237428120,0df5a680a09f1072d20c487012b41d6a,AFR_4732334_V0548/AFR_4732334_V0548_AM.mov
2940757791,6c5c05b067aa1ee4dc055ec3b6983a4f,AFR_2466234_V0119_01/AFR_2466234_V0119_01.mp4
3626468482,5b8379cfcb69e0c06abe09865a673567,AFR_2466234_V0119_01/AFR_2466234_V0119_01_7000k.avi
148728818515,3ed4f47930600da13df3650ebf5c7ae7,AFR_4960024_V0583/AFR_4960024_V0583_AM.mov
1626795049,8251803ddc54c85ecb08462681fc58b8,AFR_2465400_V0118_08/AFR_2465400_V0118_08.mp4
155964890348,8bb678fa38116488000987482c396cff,AFR_5676065_V0631/AFR_5676065_V0631_AM.mov
2257121234,fc7e84c4a90f080fa5f34ce789c78243,AFR_2465400_V0118_08/AFR_2465400_V0118_08_7000k.avi
35693885235,d6d9f995acd3dbf94cd87ebe5d20818b,AFR_2466234_V0119_01/AFR_2466234_V0119_01_7000k.mov
2886387259,34c43d6c8534ba525a88e3625411a28d,AFR_2465400_V0118_07/AFR_2465400_V0118_07.mp4
3559708608,9e6cc92e1f8090a6a7298a50e0191705,AFR_2465400_V0118_07/AFR_2465400_V0118_07_7000k.avi
19329117976,4c4dbfb9a03fa1dcdf6d013c30979b15,AFR_2465400_V0118_08/AFR_2465400_V0118_08_7000k.mov
145500183512,635e56fcaece41648ad23e8f28328e06,AFR_2465687_V0121_02/AFR_2465687_V0121_02_AM.mov
2881754976,a12a196a718def4c2a51ea6ae84c7c3e,AFR_2465400_V0118_06/AFR_2465400_V0118_06.mp4
155429542596,89e7525e023f01922bc08f67f003a23b,AFR_2465687_V0121_03/AFR_2465687_V0121_03_AM.mov
3666767236,ec1f0358b45eb737655ba1a009543ab2,AFR_2465400_V0118_06/AFR_2465400_V0118_06_7000k.avi
88484940832,d342f1b00143e516ea92dd4101ae3b11,AFR_2466234_V0119_03/AFR_2466234_V0119_03_AM.mov
34497249178,58a4be7ed25a2430e326ba3aa983f652,AFR_2465400_V0118_07/AFR_2465400_V0118_07_7000k.mov
150440496960,b8187338348b0b8b6653427b9a385179,AFR_2465687_V0121_01/AFR_2465687_V0121_01_AM.mov
34240046351,e689089c60e1004c7c95d4c4f380809d,AFR_2465400_V0118_06/AFR_2465400_V0118_06_7000k.mov
87792802568,f6d3617431df881168649add5c684209,AFR_2465400_V0118_08/AFR_2465400_V0118_08_AM.mov
158138769480,56e07ea6c03605e10e514fdbeb924ca6,AFR_2466234_V0119_01/AFR_2466234_V0119_01_AM.mov
155904151648,ab862fb2f76ef1149ad0af38cde9d433,AFR_2465400_V0118_07/AFR_2465400_V0118_07_AM.mov
155276989660,98b8fa7fe73d46dd6bcca98e879cbcf5,AFR_2465400_V0118_06/AFR_2465400_V0118_06_AM.mov
